"[137.0, 3.0, 2.0, 0.6, 0.8, 1, 1, 0, 1, 0, 0, 3.6557777777777787, 116.0, 0.6, 0, 1.2, 0.0]"
"[138.0, 3.0, 1.0, 0.5, 0.6, 0, 0, 0, 1, 0, 0, 4.385666666666667, 119.6, 0.5, 1.0, 1.0, 0]"
"[139.0, 3.0, 1.0, 0.3333333333333333, 0.4, 0, 0, 0, 1, 0, 0, 4.2684444444444445, 112.8, 0.3333333333333333, 0.5, 1.3333333333333333, 0]"
"[140.0, 3.0, 1.0, 0.5, 0.4, 0, 0, 0, 0, 0, 0, 3.9947500000000002, 116.2, 0.5, 0.3333333333333333, 1.0, 0]"
"[141.0, 3.0, 1.0, 0.0, 0.2, 0, 0, 0, 0, 0.0, 0, 7.64525, 115.6, 0.0, 0.25, 1.0, 0]"
"[142.0, 3.0, 1.0, 1.0, 0.2, 0, 0, 0, 0, 0.0, 0, 4.9274545454545455, 121.2, 0.0, 0.25, 2.0, 0]"
"[143.0, 3.0, 1.0, 1.0, 0.2, 0, 0, 0, 0, 0.0, 0, 4.842909090909091, 120.8, 0.0, 0.25, 2.0, 0]"
"[144.0, 3.0, 1.0, 1.0, 0.2, 0, 0, 0, 0, 0.0, 0, 4.401411764705882, 121.2, 0.0, 0.25, 2.0, 0]"
"[145.0, 3.0, 1.0, 1.0, 0.4, 0, 1, 0, 0, 0.0, 0, 4.515411764705882, 122.4, 0.5, 0.3333333333333333, 2.0, 0.0]"
"[146.0, 3.0, 1.0, 1.0, 0.6, 1, 2, 0, 0, 0, 0, 3.61525, 122.6, 0.6666666666666666, 0.5, 2.0, 0.0]"
"[147.0, 3.0, 1.0, 1.0, 0.4, 1, 2, 0, 0, 0, 0, 3.9089090909090913, 120.8, 1.0, 0.3333333333333333, 2.0, 0.0]"
"[148.0, 3.0, 1.0, 1.0, 0.4, 1, 2, 0, 0, 0, 0, 4.055545454545455, 117.6, 1.0, 0.3333333333333333, 2.0, 0.0]"
"[149.0, 3.0, 1.0, 1.0, 0.6, 1, 2, 0, 0, 0, 0, 5.1071, 123.0, 0.6666666666666666, 0.5, 1.3333333333333333, 0.0]"
"[150.0, 3.0, 1.0, 0.6666666666666666, 0.6, 1, 1, 0, 0, 0, 0, 4.7835, 118.2, 0.3333333333333333, 0.5, 0.6666666666666666, 0.0]"
"[151.0, 3.0, 1.0, 0.5, 0.4, 0, 0, 0, 0, 0.0, 0, 5.012625, 118.2, 0.0, 0.3333333333333333, 0.0, 0]"
"[152.0, 3.0, 1.0, 0.5, 0.4, 0, 0, 0, 0, 0.0, 0, 4.6494285714285715, 120.2, 0.0, 0.3333333333333333, 0.0, 0]"
"[153.0, 3.0, 1.0, 0.6666666666666666, 0.6, 0, 0, 0, 0, 0.5, 0, 4.4596875, 123.8, 0.3333333333333333, 0.0, 0.6666666666666666, 0]"
"[154.0, 3.0, 1.0, 0.6666666666666666, 0.6, 0, 0, 0, 0, 0.5, 0, 4.1951875, 124.0, 0.3333333333333333, 0.0, 1.3333333333333333, 0]"
"[155.0, 3.0, 1.0, 1.0, 0.6, 0, 0, 0, 0, 0.5, 0, 4.370529411764706, 127.6, 0.5, 0.0, 2.0, 0]"
"[156.0, 3.0, 6.0, 1.0, 0.6, 0, 0, 0, 1, 1.0, 0, 4.956473684210526, 120.8, 0.5, 0.3333333333333333, 2.0, 0]"
"[157.0, 3.0, 6.0, 1.0, 0.8, 0, 0, 0, 1, 1.0, 0, 5.59505, 114.2, 0.5, 0.3333333333333333, 2.0, 0]"
"[158.0, 3.0, 6.0, 1.0, 0.6, 0, 0, 0, 1, 1.0, 0, 5.6125, 113.6, 0.0, 0.25, 2.0, 0]"
"[159.0, 3.0, 6.0, 0, 0.6, 0, 0, 0, 1, 1.0, 0, 6.077058823529412, 88.0, 0, 0.2, 0, 0]"
"[160.0, 3.0, 6.0, 0, 0.4, 0, 0, 0, 1, 1.0, 0, 6.385857142857142, 86.2, 0, 0.4, 0, 0]"
"[161.0, 3.0, 6.0, 0, 0.4, 0, 0, 0, 0, 1.0, 0, 7.2052499999999995, 89.6, 0, 0.2, 0, 0]"
"[162.0, 3.0, 6.0, 1.0, 0.2, 0, 0, 0, 0, 0, 0, 5.4807500000000005, 95.6, 0.0, 0.25, 2.0, 0]"
"[163.0, 3.0, 6.0, 1.0, 0.4, 0, 0, 0, 0, 1.0, 0, 5.697416666666666, 96.4, 0.0, 0.3333333333333333, 2.0, 0]"
"[164.0, 3.0, 6.0, 0.6666666666666666, 0.4, 0, 1, 0, 0, 1.0, 0, 5.478466666666667, 118.2, 0.0, 0.5, 1.3333333333333333, 1.0]"
"[165.0, 3.0, 6.0, 0.75, 0.4, 0, 1, 0, 0, 1.0, 0, 5.18375, 121.2, 0.0, 0.0, 1.25, 1.0]"
"[166.0, 3.0, 6.0, 0.8, 0.4, 0, 1, 0, 1, 0.5, 0, 4.302526315789473, 124.6, 0.0, 0, 1.4, 1.0]"
"[167.0, 3.0, 6.0, 0.8, 0.6, 0, 2, 0, 1, 0.6666666666666666, 0, 4.224285714285714, 124.8, 0.2, 0, 1.4, 1.0]"
"[168.0, 3.0, 6.0, 0.6, 0.4, 0, 2, 0, 2, 0.5, 0, 3.9101333333333335, 121.6, 0.2, 0, 1.2, 1.0]"
"[169.0, 3.0, 6.0, 0.8, 0.4, 0, 1, 0, 2, 0.5, 0, 3.5363076923076924, 125.8, 0.4, 0, 1.6, 1.0]"
"[170.0, 3.0, 6.0, 0.8, 0.6, 0, 2, 0, 2, 0.5, 0, 3.327785714285714, 123.8, 0.4, 0, 1.6, 1.0]"
"[171.0, 3.0, 6.0, 0.6, 0.6, 0, 2, 1, 2, 1.0, 0, 3.8637, 97.8, 0.6, 0, 1.2, 1.0]"
"[172.0, 3.0, 6.0, 0.6, 0.6, 0, 1, 1, 2, 0, 0, 3.944625, 98.2, 0.6, 0, 1.2, 1.0]"
"[173.0, 3.0, 6.0, 0.8, 0.8, 0, 2, 1, 1, 1.0, 0, 3.6136363636363638, 101.0, 0.6, 0, 1.4, 1.0]"
"[174.0, 3.0, 5.0, 0.75, 0.6, 0, 2, 1, 1, 1.0, 0, 3.686941176470588, 93.4, 0.5, 0.0, 1.25, 1.0]"
"[175.0, 3.0, 5.0, 0.6666666666666666, 0.4, 0, 1, 1, 1, 1.0, 0, 4.385764705882353, 92.6, 0.6666666666666666, 0.0, 1.3333333333333333, 1.0]"
"[176.0, 3.0, 5.0, 1.0, 0.6, 0, 2, 0, 0, 1.0, 0, 4.386347826086956, 118.0, 0.5, 0.3333333333333333, 2.0, 1.0]"
